reg_row_red,reg_col_red,reg_red,reg_std_mul
0.0008369288341046652,0.0009989258142963026,0.000956194627950939,0.0008374424513770275
0.8451211905901032,0.26804124580336613,0.2569269826917544,0.9305013435899999
