reg_row_red,reg_col_red,reg_red,reg_std_mul
0.000688529059515824,0.0011665338653545018,0.001210677590143455,0.0007457312430580194
0.8568369724348529,0.22351513400231932,0.20084965260077478,0.927821224416646
