reg_row_red,reg_col_red,reg_red,reg_std_mul
0.0007354109153330964,0.0006651293240839875,0.0006951391209238962,0.0007042048201660256
0.9023320288482302,0.7522047030773072,0.7418293882096416,0.9830497499014804
