reg_row_red,reg_col_red,reg_red,reg_std_mul
1.0342579252478804e-12,2.2010571002783122e-12,1.7858614245897843e-12,1.104767691108273e-10
10.520726328873794,8.77059180292771,8.811413962488054,8.89560545745887
