reg_row_red,reg_col_red,reg_red,reg_std_mul
0.0006880042970298436,0.000541429894324532,0.0005566316551081636,0.0006789926353826351
0.9748378101342432,0.9236340584182688,0.924617315025364,0.9989429037928386
